index,PLTR,RKT,ONE,AMC,REAL,SPCE,AMD,DD,GME,TSLA,CRSR,RH,BB,CLOV,NOK,AM,WISH,UWMC,BY,MVIS,NIO,APP,SNDL,AAL,TD
2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,-0.013460447119748439,0.002346363398827558,-0.007957552133036927,0.5365005855206607,-0.05506780487533834,0.027371846171870218,-0.021480773829153338,-0.020586897310245943,0.678718955340458,-0.050153769611150464,-0.010476729247817054,-0.0029156049259307813,-0.03754261101583,-0.008528776699492277,-0.027718570351745898,-0.01579568918186062,0.05694196444434088,-0.005020252918366183,0.07276367480569927,-0.017955751617887452,-0.023470943240610668,,-0.01212120073667007,-0.05138123124725949,-0.018386936470207622
2021-02-01,-0.034678829167708335,0.008426974202146999,-0.010695176938778125,0.00301658832296968,0.016047261649888615,0.21449536698179336,0.023587158884369415,-0.07942090148842228,-0.3076923076923077,0.05832163440963432,-0.013499161937842227,0.018259894523809952,0.03758863252711093,-0.01003579867832385,0.072368467338649,-0.01234573647507148,0.03724645329564741,0.019172738719703777,0.02924700829955607,0.0365681782225456,-0.00017540914970531798,,0.4846626278364229,-0.019219564486879545,-0.0005300319818658636
2021-02-02,-0.08657240005796213,-0.027855212374465015,0.008108100271120463,-0.4120300707131568,0.001246911359577468,-0.09685813340391114,0.013689218550202737,0.04525564367647126,-0.6,0.03927076429743143,0.027367868130819668,-0.007974580202046354,-0.2105263089277673,0.011585795984831114,-0.07361963130109993,0.0023401139299914645,-0.06540560694443694,0.022772226078683056,0.019347176515457136,0.03527818628481736,-0.02140728522147232,,-0.14049592639210898,-0.014845605566195984,0.02121633525218501
2021-02-03,0.023855569316504135,0.012893995594695125,-0.016085775461857695,0.14705883249656138,0.012868387877908638,0.17579244090046342,-0.01091606137790333,-0.019751424101986038,0.026777818467881943,-0.02073806533256325,0.11882995895190593,-0.011578986303887547,0.03896102180380218,-0.0014316719671705394,0.03752755531807729,0.05058370413064308,-0.005488845609123082,0.10164571102441981,0.002965580433148134,0.21363041808556446,0.039627022885652584,,0.1634616178168386,0.060880061458244684,0.004674489308707115
2021-02-04,0.00913095107332489,0.016973142501616193,0.01907355089580432,-0.20958752045429344,0.023770489048105897,-0.04201676743803228,-0.0005689276607698076,0.027221688006662133,-0.42105834996372304,-0.005499084104886862,0.04995330023403755,0.02768533728797735,0.012499968210855824,-0.12329751186709276,-0.07021281039412464,-0.02222221637217877,0.010693324194201367,-0.08699468809551819,0.0348905393831349,0.11555072012707909,-0.006554002606337112,,-0.049586826526647663,-0.01136367946616821,0.003618912568660622
2021-02-05,0.06240249758531443,0.002781677043221823,0.06951871385034084,-0.03667139961723899,-0.03682946729996575,-0.006944463809175779,0.0006831191995666948,-0.01480909806485242,0.19196262537876022,0.0026353136626436607,0.0055580258458039645,-0.0017016915557358644,0.08888888540036866,0.05723636869502696,-0.034324936272567774,0.015151398890967383,-0.023890746546689875,-0.03849859407665574,0.006857122474425923,0.11713456409328542,-0.016145839059242526,,-0.017391288122743247,-0.012068913165320355,0.0034339628463337015
2021-02-08,0.05873715256425524,-0.00046231024423884964,-0.050000011920928955,-0.0951683898430752,0.009975053052594525,0.03514905855813008,0.04061433029410317,-0.0010546799291760972,-0.059118714610338276,0.013130261429258145,0.0168030542543068,0.02686221281619233,0.040060521918651636,-0.043310162907926254,0.009478837540363182,0.026119454197598927,-0.013636408804027732,-0.048048138203015754,0.03986332285821468,0.2755632855881877,0.04235047826760099,,0.13274334229302,0.033740541343028174,0.009069225000830251
2021-02-09,0.05880718382111196,-0.01711378817549983,0.05789474509759633,-0.11003233773898473,0.030452744925941983,0.008355577256944318,-0.006122199093914534,-0.030227200092076207,-0.1614999771118163,-0.016168216179625546,-0.028049594878169822,-0.003119932657598277,-0.023982552195994867,0.06386418505753477,-0.016432038867689885,0.012121259898181365,0.04679197607274672,-0.02418512501948105,0.02300115717314547,0.012228216592131344,0.06382259145489726,,0.28906251018634044,-0.018570619876482414,0.0023739698700316505
2021-02-10,-0.06471044077794644,-0.014588304892125047,0.049751196570663056,0.0545454892245206,0.011581429615638798,-0.07633994601315709,0.01583978389621271,-0.04287444419141952,0.017690307401202348,-0.05255104830568994,-0.04530204678559704,-0.0008627208001365401,-0.024571847818861993,-0.050151964670569295,-0.00477323805141996,0.029940108674049802,-0.028784299414328484,-0.020473893552753954,0.00374728148339101,-0.06040266050819171,-0.025143249955730935,,0.7878788426121631,-0.0017202228054365406,-0.0016917443335922999
