Day,PLTR,RKT,ONE,AMC,REAL,SPCE,AMD,DD,GME,TSLA,CRSR,RH,BB,CLOV,NOK,AM,WISH,UWMC,BY,MVIS,NIO,APP,SNDL,AAL,TD
2021-01-28,0.937112488928255,,-0.8176538908246226,-0.0075440067057837385,1.0,0.0,,0.0,-0.20689655172413793,,-1.0,-0.4121265377855888,-0.08812729498164015,,0.05971404541631623,-0.6464937560038425,,,0.40625,,,-0.24668141592920353,0.4127557160048135,-0.2925472747497219,-0.3906633906633907
2021-01-29,0.07193832037721422,,0.2513699502994775,0.02013508347139034,-0.2596533707149229,-0.007072766662418759,0.8720709309689677,-0.054097107174716455,0.012488849241748439,-0.03137651821862348,-0.9880208997068943,-0.2269020007646234,0.0023575888874729197,,0.029119408691219574,-0.37058748566331084,,0.0,-0.4779533579711992,,-0.7323645970937913,-0.18561233592455714,-0.08742194469223907,-0.030776092774308653,-0.1330444755957691
2021-01-30,0.49859550561797755,1.0,1.0,0.19382022471910113,-1.0,-0.17275280898876405,0.4964887640449438,0.038623595505617975,0.12219101123595505,0.18679775280898878,-0.40870786516853935,0.032303370786516857,0.32092696629213485,,0.20646067415730338,0.26474719101123595,,0.0,-0.7162921348314607,,-1.0,0.0,-0.020365168539325844,0.0,0.1446629213483146
2021-01-31,0.6996805111821086,1.0,0.6666666666666666,0.1810436634717785,0.33759318423855167,-0.8679446219382322,0.01597444089456869,0.3003194888178914,0.134185303514377,0.8679446219382322,0.2896698615548456,-0.26091586794462196,0.008519701810436636,,0.1959531416400426,0.0362087326943557,,0.0,-1.0,,-0.5463258785942492,0.0,0.0,0.0,-0.003194888178913738
2021-02-01,0.5350678733031674,1.0,-0.16855203619909503,-0.07126696832579185,0.3031674208144796,-1.0,0.0,0.17986425339366516,0.167420814479638,1.0,-0.12330316742081449,0.16289592760180996,0.744343891402715,,-0.08597285067873303,0.5452488687782805,,0.0,-0.8190045248868778,,-0.05090497737556561,0.0,0.0,0.0,-0.8981900452488688
2021-02-02,0.009320905459387484,1.0,-1.0,-0.11451398135818908,-1.0,-1.0,0.0,-0.007323568575233023,0.2769640479360852,0.5179760319573902,0.5912117177097204,-0.45539280958721706,-0.035286284953395475,,0.1318242343541944,0.043275632490013316,,0.0,0.1970705725699068,,0.0,0.0,0.0,0.0,-1.0
2021-02-03,0.19825955353764663,1.0,0.39311388573590617,-0.06848278471433976,-1.0,-0.7396897465001891,-0.5145667801740447,0.15701853953840333,0.10707529322739312,-0.9727582292849035,0.1301551267499054,-0.10177828225501324,-0.1543700340522134,,-0.4211123723041998,0.5474839197881196,,0.0,-0.5327279606507757,,0.0,0.0,0.7351494513810064,0.0,0.22966326144532728
2021-02-04,0.3016157989228007,1.0,-0.003590664272890485,0.33213644524236985,-0.5918611609814483,-0.21603830041891084,-1.0,0.35547576301615796,0.1867145421903052,0.39676840215439857,0.7690005984440454,0.0706163973668462,-0.07779772591262717,0.0,0.12507480550568523,-0.8300418910831837,,0.003590664272890485,-0.881508078994614,,0.36744464392579296,0.0,0.04727707959305805,0.0,-0.8162776780371035
2021-02-05,-0.13587374903772131,1.0,0.3860662047729022,0.0365665896843726,0.31793687451886066,-0.06235565819861432,-0.4973056197074673,0.051193225558121634,0.015396458814472672,0.9996150885296382,0.2863741339491917,-0.30215550423402615,-0.2105465742879138,0.0004106776180698152,-0.28329484218629714,-0.6805234795996921,,0.9372594303310239,-0.06312548113933796,,0.13202463433410316,0.0,0.0,0.0,0.7632794457274826
2021-02-06,0.0,1.0,-0.060193479039770695,0.01361519168756718,0.0,0.0,0.0,0.3210318882121104,0.08957362952346828,0.3554281619491222,0.9183088498745969,-0.2644213543532784,0.20494446434969546,-0.2321748477248298,0.006091006807595844,0.0,,1.0,-0.6434969544965962,0.04976851851851852,1.0,0.0,0.3199570046578287,0.0,-0.3690433536366894
2021-02-07,0.025440313111545987,1.0,0.0,0.18199608610567514,0.0,0.0,0.05283757338551859,0.27984344422700586,0.2857142857142857,0.12524461839530332,1.0,0.09980430528375733,0.33268101761252444,0.20156555772994128,0.786692759295499,0.0,,1.0,-1.0,0.696,1.0,0.0,-0.04500978473581213,0.0,-1.0
2021-02-08,0.0,1.0,0.0,0.4843205574912892,0.003484320557491289,0.0,0.5435540069686411,0.11846689895470383,0.1289198606271777,0.010452961672473868,1.0,0.37282229965156793,0.156794425087108,0.14982578397212543,0.7003484320557491,0.0,,1.0,-1.0,0.6655052264808362,1.0,0.0,0.6480836236933798,0.0,-1.0
2021-02-09,0.0,1.0,0.0,0.6621621621621622,0.4527027027027027,0.0,0.8108108108108109,0.4189189189189189,-0.14864864864864866,0.0,1.0,0.6486486486486487,0.12837837837837837,0.0,0.9527027027027027,0.0,,1.0,-1.0,0.8243243243243243,1.0,0.0,0.8108108108108109,0.0,-1.0
2021-02-10,-0.18018018018018017,1.0,0.0,0.06306306306306306,0.8513513513513513,0.0,0.8558558558558559,0.06756756756756757,-0.04954954954954955,0.009009009009009009,1.0,0.8648648648648649,0.0990990990990991,0.0,0.5180180180180181,0.0,,1.0,-1.0,0.9414414414414415,1.0,0.0,0.18468468468468469,0.0,-1.0
2021-02-11,0.01775147928994083,1.0,0.0,0.05917159763313609,0.8816568047337278,0.0,0.6745562130177515,0.40236686390532544,0.2485207100591716,0.005917159763313609,1.0,0.8579881656804734,0.023668639053254437,0.0,0.1242603550295858,0.1834319526627219,,1.0,-1.0,0.8106508875739645,1.0,0.0,0.4437869822485207,0.0,-1.0
