Day,PLTR,RKT,ONE,AMC,REAL,SPCE,AMD,DD,GME,TSLA,CRSR,RH,BB,CLOV,NOK,AM,WISH,UWMC,BY,MVIS,NIO,APP,SNDL,AAL,TD
2021-07-17,0.0,0.0,-61.0,61.0,0.0,-11.0,61.0,61.0,-35.0,0.0,0.0,-61.0,0.0,61.0,61.0,0.0,61.0,0.0,61.0,61.0,0.0,-61.0,61.0,0.0,0.0
2021-07-18,0.0,0.0,-22.0,22.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,-22.0,0.0,22.0,22.0,0.0,22.0,0.0,22.0,22.0,0.0,-22.0,22.0,0.0,0.0
2021-07-19,0.0,0.0,-39.0,34.0,0.0,0.0,39.0,33.0,13.0,0.0,0.0,-39.0,0.0,39.0,39.0,0.0,39.0,0.0,39.0,39.0,0.0,-39.0,39.0,0.0,0.0
2021-07-20,0.0,0.0,-63.0,-63.0,0.0,0.0,63.0,-9.0,63.0,0.0,25.0,-63.0,0.0,63.0,63.0,0.0,63.0,0.0,63.0,63.0,0.0,-63.0,63.0,0.0,0.0
2021-08-02,25.0,0.0,-25.0,25.0,0.0,0.0,14.0,0.0,25.0,4.0,25.0,-25.0,0.0,25.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,-25.0,0.0,0.0,25.0
2021-08-03,55.0,0.0,-55.0,55.0,0.0,0.0,46.0,0.0,55.0,55.0,30.0,-55.0,0.0,55.0,55.0,0.0,55.0,0.0,55.0,0.0,55.0,-55.0,0.0,0.0,55.0
2021-08-04,84.0,0.0,-100.0,100.0,0.0,0.0,27.0,68.0,44.0,100.0,29.0,-100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,-100.0,0.0,0.0,100.0
2021-08-05,0.0,0.0,-95.0,95.0,0.0,0.0,-12.0,31.0,47.0,95.0,70.0,-95.0,0.0,95.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,-95.0,0.0,0.0,95.0
2021-08-06,0.0,0.0,-84.0,84.0,0.0,0.0,84.0,6.0,0.0,84.0,0.0,-84.0,0.0,64.0,84.0,0.0,84.0,0.0,84.0,0.0,84.0,-84.0,0.0,0.0,84.0
2021-08-07,0.0,0.0,-36.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,-36.0,0.0,-36.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,-36.0,0.0,0.0,36.0
2021-08-08,0.0,0.0,-39.0,39.0,0.0,6.0,39.0,0.0,0.0,39.0,0.0,-39.0,0.0,37.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,-39.0,0.0,0.0,39.0
2021-08-09,24.0,0.0,-64.0,20.0,0.0,64.0,7.0,31.0,8.0,64.0,0.0,-64.0,0.0,64.0,64.0,-25.0,64.0,0.0,64.0,0.0,64.0,-64.0,0.0,0.0,64.0
2021-08-10,54.0,0.0,-54.0,32.0,0.0,54.0,43.0,52.0,0.0,54.0,0.0,-54.0,0.0,54.0,54.0,-10.0,54.0,0.0,54.0,0.0,54.0,-54.0,23.0,0.0,54.0
2021-08-11,91.0,0.0,-91.0,30.0,0.0,91.0,-65.0,-27.0,0.0,91.0,0.0,-91.0,0.0,91.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,-91.0,91.0,0.0,91.0
2021-08-12,58.0,0.0,-75.0,0.0,0.0,75.0,-75.0,36.0,61.0,75.0,0.0,-75.0,0.0,21.0,75.0,0.0,75.0,0.0,75.0,0.0,75.0,-75.0,75.0,0.0,75.0
2021-08-13,31.0,45.0,-64.0,0.0,0.0,64.0,-64.0,-35.0,64.0,64.0,0.0,-64.0,0.0,64.0,64.0,0.0,54.0,26.0,64.0,0.0,64.0,-64.0,64.0,0.0,64.0
2021-08-14,0.0,8.0,-37.0,0.0,0.0,37.0,-37.0,-37.0,37.0,37.0,0.0,-37.0,0.0,37.0,37.0,0.0,37.0,37.0,37.0,0.0,37.0,-37.0,37.0,0.0,37.0
2021-08-15,0.0,0.0,-21.0,13.0,0.0,21.0,-21.0,-20.0,21.0,21.0,0.0,-21.0,0.0,21.0,21.0,0.0,21.0,-1.0,21.0,0.0,21.0,-21.0,21.0,0.0,21.0
2021-08-16,0.0,0.0,-11.0,11.0,0.0,11.0,-11.0,0.0,11.0,11.0,0.0,-11.0,0.0,11.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,-11.0,11.0,0.0,11.0
