index,PLTR,RKT,ONE,AMC,REAL,SPCE,AMD,DD,GME,TSLA,CRSR,RH,BB,CLOV,NOK,AM,WISH,UWMC,BY,MVIS,NIO,APP,SNDL,AAL,TD
2021-02-11,-0.07488125835764,-0.016182777195809097,-0.021479749727639497,-0.001779315346673348,0.032786815680073016,0.12775245830010198,-0.0025833999981439795,-0.010182777682707552,0.02179564465449209,-0.0009601069550132796,-0.006349963660792314,0.007866452215646772,-0.02959502413746709,-0.029886904857737914,-0.01442306369719375,0.011587419057860185,-0.01818183394503006,0.024498917399056096,0.0042666625976561755,-0.06961386270268989,-0.02301828822428455,,-0.3989898758802523,-0.01791904506436626,0.0032198347197193145
2021-02-12,-0.04346524989239718,-0.004333180096500679,0.06474819568024422,-0.022727210204915773,0.044952392578125,0.022118094450334195,0.010997268388856132,0.007187177886281339,0.032512345337515534,0.018545771872365332,0.012941158519071691,-0.01783038738734292,0.06102522394857018,0.012997880963693134,0.01459852574949582,0.052264899057280094,-0.019992840462920092,-0.004415006622562554,0.025775895066729112,0.04623284502161336,-0.0068038476407591905,,0.07772019701281276,0.01528513964628677,0.0071222343607117424
2021-02-16,-0.07261826355542222,-0.01578947032197418,-0.022371344368291544,-0.06301825890865026,0.030303036558273256,-0.05177932533226149,-0.025985116099639077,-0.0148487334315295,-0.059817727592221176,-0.026625952685666258,-0.08333331877786479,-0.014201017952297687,-0.06935974507238585,-0.058196725348124916,-0.009592316815633523,-0.002718827554104751,-0.05379409495185231,-0.03858517252101414,-0.027369438454508354,0.18897235119000388,-0.019370893279552114,,-0.02232140718902261,0.010777115320597408,-0.0006705937050140559
2021-02-17,-0.03251160610408809,-0.024330901146618077,-0.045454609492592175,-0.005376296304905065,0.01663125653035738,-0.002012446707280371,-0.0068462360192352405,-0.014225382200429116,-0.07695402442893184,0.024464435304765653,0.011985007525097886,-0.005898543101751795,-0.04067800747050213,0.01707094145819286,0.0024390802718157554,-0.012945073711716857,-0.09380863173677874,-0.003374655285366834,-0.010015742413613566,-0.11633111127932584,-0.010359090004992301,,-0.11340207325840786,0.016958690107610065,0.006939739923918042
2021-02-18,0.007202893430348133,-0.0014925714465743348,0.03658538996499666,-0.056506834774622594,-0.014909480836224554,0.02456955081658285,-0.005051037902566402,-0.011487694698008862,-0.16085796621495285,0.008298092286028756,-0.0143478753806882,0.018037608869389352,0.010156939746275576,-0.025202496995840762,0.012284941471463036,-0.026698946537062507,-0.060414038891701,-0.009205975554549497,-0.012292867637134245,-0.05845505954093442,-0.01839495840810518,,-0.16184969266053884,-0.006730277046936105,0.0013463788879162118
2021-02-19,0.07327903437053486,-0.000985729761518328,-0.011737133344705787,0.028880839081918044,-0.00247442912362828,0.03393254619532269,-0.0018941300161037604,0.007652306713106914,-0.016715083505647918,-0.017232719757272013,-0.00025617017283930207,0.026286925983622336,-0.006381098158122465,0.016666606326163645,-0.014527830778925535,-0.01833747758049345,-0.029642558384696906,-0.03815028187968008,0.020032531293375493,0.050743196284160144,-0.01220388173507654,,0.11678829639745174,0.04357545828314132,0.011190946978383041
2021-02-22,-0.06542053218848283,0.005914190560383065,-0.037825022858310714,0.10455318386913723,0.09532923779152681,-0.04246241569999771,-0.03153713818689757,-0.0002880530624294595,-0.014778296144867824,-0.06312285445791764,0.017749977111816584,0.0063737465994852475,0.0065976108165541674,0.007272720336913578,-0.014925358971198815,-0.008642054963191679,0.01451949935416549,-0.01838230653617523,0.028677690797412385,-0.09830344963590947,-0.06459948284026952,,0.003508768701010677,0.030241954478587404,0.010444314842549629
2021-02-23,0.030431469313874512,-0.0014977875994537134,-0.06632652688850624,0.10473458264672543,-0.0407650089659393,0.022458931501407296,0.016067102078827014,-0.007513316716443444,0.0,0.05544231752366123,0.0041895745788325355,0.03780829178773231,0.01068995695675707,-0.04613933864391609,0.005089053584422922,0.046599541527681615,0.007615413882393119,0.05928851122772436,0.020134195805428332,-0.053769727847779135,0.07650157299823071,,-0.023255792462719325,-0.000967140109696525,0.009607558281287863
2021-02-24,-0.011980520621217256,0.028340053616187237,-0.03989364248614018,0.25726142857642215,0.04158332661579539,0.018776197603844483,0.03094984648026445,0.03974467314674561,1.0516777968493674,0.04238258759576265,0.018440484189204777,0.007657594443383003,0.1000971561505923,0.01801718735827925,0.025380686086363884,0.07829179401178521,-0.04400751438190801,-0.011180142913720261,0.03153615686904538,0.04236793741328094,0.05171363143465167,,0.09848484095901033,0.04551982833680211,0.023162336879809554
2021-02-25,-0.07203720497039386,-0.022113059189385147,0.010840097895054614,-0.23875117534444562,-0.05433930390125842,-0.06133329603407118,-0.04351862689665761,-0.03205658668966001,-0.35875203513517134,-0.06049721439641221,-0.044473648071288875,-0.06594539505916275,-0.12850085465398964,-0.05728156715167917,-0.04705877865062051,-0.007658713990057479,-0.052447608411616886,-0.04619230359845961,-0.014278631994304205,-0.05765869346063822,-0.09282940392396306,,-0.11038958525693728,-0.05738809754076144,-0.02176657783757212
2021-02-26,-0.012396741113686646,-0.0634376145339152,-0.04582212251912963,-0.02197794392231711,0.03821140323093969,0.041398588594023164,0.011248084777299187,0.006296543484548223,-0.13383280557833122,-0.035,-0.018082187600331763,0.024571175122864802,-0.041030474263714756,-0.0524194005810876,-0.02244392704510797,-0.02000003390842007,0.032105295281661,-0.015604666406524905,-0.0020039584175040657,-0.019129285275193034,-0.025957472780917402,,-0.043165426904336265,0.016011640656639105,-0.019012056649927243
2021-03-01,-0.015085393412416522,0.056521705959154116,-0.05099152074109975,0.03611745608334985,0.07762909048790285,-0.020292856648714497,0.01194795139100829,0.032289699760899945,0.15171226775832106,0.04103694762479302,0.0040761285051289535,0.006124694842427395,0.06025266159937189,0.040120321746939816,0.01253131634004415,0.037988844674155114,-0.027805336788153952,-0.04385963706716937,0.010304268914081574,0.08580242741891261,0.024922741575431496,,-0.04255315191482673,-0.026206882520653736,0.00016279518968147647
2021-03-02,-0.020800018310546734,0.5215800381106955,-0.02077149424923048,-0.022975933288710282,-0.05366027937574537,-0.11527372078213591,-0.03209849257134651,-0.011512914168228723,0.010690156475990961,-0.044328152749335076,-0.044216753381005565,-0.04166912963300471,-0.03669721399349965,-0.08223354195401954,0.002481327921606459,-0.00862068168189923,-0.04321303396913254,0.12162158837379673,-0.003894928310066705,-0.11488244905561343,-0.0611580927672151,,0.003636360168456708,0.0075187895793875125,0.00941708093717319
2021-03-03,-0.05602239421179586,-0.245216928908682,-0.045731664102819015,-0.04134077021722996,-0.04382471572716843,-0.08746438257220118,-0.04057900116848868,0.014693902463328969,0.013631525098565167,-0.05056756423954944,-0.036755024523283164,-0.05454727919680227,-0.03148854371377589,-0.07786427442567907,-0.004999995231628324,0.0010799382974791447,-0.041044800019683886,-0.20953164952743364,0.03485513280417574,-0.10070259219624121,-0.06841639583857431,,-0.05109492861930543,0.013717385713235582,-0.0008005001247748298
2021-03-04,-0.004829007540896509,-0.040714263916015736,-0.022364271278590805,-0.026666699033794983,-0.06906654084073467,-0.02289587186652176,-0.030911171047823073,-0.026266403274320897,0.05880004882812477,-0.0523940012063704,-0.041055653191424894,-0.01372614212618538,-0.016983024216467836,-0.09777227342975987,-0.03535356150392493,0.017112282447517887,-0.02993951085128998,-0.12173039127032972,-0.021276542019251977,-0.08683667877370783,-0.029883992319353566,,-0.05691061086715726,-0.04667867520088187,-0.008167814425848758
2021-03-05,-0.016830863593570014,-0.0951694092080384,0.03246757971695674,-0.0037128382740666444,-0.029113358852710026,-0.04879747621016439,-0.006075991859918908,0.0031164731440154266,0.07466651682091952,-0.044899826631922206,-0.02301319412361047,-0.00788795013832671,-0.03571432394466938,0.028871426552871542,0.002584038547172068,-0.01867223016236311,0.027761684026590364,-0.020315954681308448,-0.001887726027333038,-0.055964671071546,-0.02879717175790361,,-0.03813555854656408,-0.04439247067874785,0.006730739722356052
2021-03-08,-0.05258729389682151,-0.006433524300824584,-0.09345792795985919,0.08909733325596608,-0.03035877894943342,-0.028560922539364562,-0.05215942276682544,0.008989644169045902,0.2557298777612288,-0.06252599876151123,0.0012582260782249312,-0.008756947244386495,0.03833862018261187,-0.07044393014405051,0.002590671174878005,-0.02725369286388693,-0.0927717781874,-0.06955536813131595,0.019294110466451898,-0.07758618756740596,-0.0476062233734755,,0.03508768627628193,0.033204937627957454,0.012226110882190324
2021-03-09,0.037639054734952514,0.019599990844726592,-0.003344478405137742,0.11940297141732371,0.0699999673025947,0.06638421922224882,0.02345882110795747,0.00145638305480434,0.13407737946093196,0.10753399520152751,0.01317734518543241,-0.01041054214627978,0.025515234503283413,0.08333328602805934,0.0,-0.03663794853138767,-0.023001704000540912,0.052121249112215814,-0.012155223763477907,0.16363632064578645,0.10325504213316877,,0.11289034243418528,0.00046318799495889814,0.0015662065968394885
2021-03-10,-0.01118660323468959,0.021653588687770682,-0.046052588237618965,-0.10617060142403806,-0.055267732948130165,-0.07134179028822486,-0.027962424538352272,0.005111394155304078,-0.01644209180940011,-0.04603739939505208,-0.04660526496289285,-0.00888173093077957,-0.06085377496508855,-0.02289163008329943,-0.019801961500356194,0.0620841948472831,-0.014226536249402046,-0.014925386207986174,0.024136310891520716,-0.05029776919099192,-0.050114949544270836,,-0.09027785366331788,0.0036917361986337797,0.0007780177513423518
2021-03-11,0.030057755543916556,-0.018617012796338078,0.024221429308605272,-0.0347417745363395,0.009644946332928067,0.03323082557091346,0.023047881560282257,-0.005946982463439407,0.07598080059893475,0.00028588956948137574,-0.007910941966418611,0.008783693531057764,0.014217973063357104,0.03708139142913692,0.004901956201103821,-0.01666674945089218,0.12418377509376809,-0.014806391616702927,0.008780061895404114,0.004062252138309263,0.03577858239699169,,0.0636703494448328,0.006818164478648631,0.00870507605556153
2021-03-12,0.045843058106776684,-0.02036821166384376,0.12413789077831479,0.09842519832859187,0.03199996948242172,0.06177007575233612,0.016555871557095914,0.0036467671756772483,-0.038181818181818185,0.03541788129664179,0.030074135533193814,-0.003715060191292876,0.1318051651619048,0.05945303318333091,0.03178475128454561,-0.003314887551262732,0.024738803869096954,-0.0348837415613687,-0.00409091602672203,0.14934207451145315,0.045736652613979537,,0.059701434114406385,0.053651962023640115,0.005219588125129417
2021-03-15,-0.02047530011450394,0.005847938431231427,-0.030030002079182154,0.15270932759228747,0.05081827476614649,-0.024390215210108875,0.0072029826823649685,-0.0044127703285975544,-0.20675984395919197,0.019954148669566605,0.010263997198826492,-0.007846633728669002,-0.033912311185897694,-0.0028089460226743044,0.002331055704139423,-0.013230417816613521,0.013793115311415007,0.0011918086767990085,-0.03057964769329198,-0.040365985095784734,-0.013611392805036975,,0.13286717775497883,0.025254617454221685,0.004734232478638226
2021-03-16,-0.042616799613025835,-0.04251246972056725,-0.0371517409501695,-0.0440528217941891,-0.014640122330933451,-0.06338233422551771,-0.010877404043451252,-0.00596239890310768,0.024660338730690345,-0.03763413893783638,-0.008988151876042363,0.010843232859685914,-0.034540846787278486,-0.02931231479553147,-0.01851861050099162,-0.01238734856527333,-0.05072461478862588,-0.0035335375476975963,-0.006193385525686129,-0.049152587668528265,-0.030195394820311857,,-0.13467049493579136,-0.02548790447791669,0.004870619629956874
2021-03-17,0.028140237105522565,-0.012892816227187506,0.038585250168943576,0.0241692336880995,0.058526290090460675,0.059008193097912595,0.010764492396550076,0.023772201578654978,-0.036861912019322186,0.06841536799589822,0.031626482317212525,0.01003618570923919,0.023830578956911718,0.059322004544846825,0.02147974972763946,0.019384163483040263,0.05075291867950629,0.06470590479233691,0.00763367183919709,0.11224491037164626,0.06825767760146394,,0.09219858036105504,0.043117701989755196,0.0019651889708138387
2021-03-18,-0.030327537965339466,-0.049382670504807,-0.03384612156794621,-0.02370991275941737,-0.059202550055227086,-0.035606527667721107,-0.036269367142363416,0.0008939935133584786,-0.05724299065420561,-0.04549241678586818,-0.043686390319114976,0.012250010172526042,-0.05531168528982888,-0.018539958898074096,-0.03217818743807897,-0.03287981540670634,-0.05008254505179495,-0.044680860993440576,-0.0018797422103678516,-0.05680473726723414,-0.038568087722180955,,-0.09876541120398068,-0.016719747701519832,-0.00285717957001891
2021-03-19,0.012911264597552072,-0.007314977537358485,-0.0031645538581139597,-0.014851487485722585,0.00257951269784934,0.04148333461608824,0.0072620679110417825,-0.015074097133070787,0.02319526206520548,0.012790009037281287,0.0058988651601000405,0.04681757817500219,0.011080321921002072,-0.005841143491100693,0.02030454886909098,0.038596481443784726,0.025258354312890384,-0.06638568278560535,-0.008007540271290603,0.09810127671035045,0.046090731436006206,,0.020547925072553902,0.011750364853840381,-0.006190603070027763
2021-03-22,-0.026918444866358665,-0.01075731508012695,-0.06422019552656762,-0.05019010392076918,-0.014805350387376038,-0.03789903630792839,0.0038755493970164764,0.007272695566152779,-0.05246998588082461,-0.02131206456875395,-0.018600677884982163,0.009702348998960754,-0.02636363289572992,0.041469241572383034,-0.002457058589693899,-0.010067024959492786,0.004469269576030886,0.039053246290517325,-0.005258155351357553,0.005595885250410543,-0.025641050055372566,,-0.08127209373641506,-0.03208776964249469,-0.0021302402167992203
2021-03-23,-0.030833323796590022,-0.01243030472040608,-0.06188919313792484,-0.06980804433437139,-0.037953145758683075,-0.030407502349656123,-0.02183951154354187,-0.017992142220673135,-0.07974683544303797,-0.02014005651828029,-0.027344418054496136,-0.022115384615384617,-0.057998120663803575,-0.037252583136196234,-0.019704414983632942,-0.017241335841241073,-0.07070708476206113,-0.029885084434708362,-0.03108302015082764,-0.11471746212280091,-0.032879320471467174,,-0.03199996948242152,-0.046252672636491104,-0.006274809545360973
2021-03-24,-0.06094421127857046,-0.03430528505701919,-0.06944445824181537,-0.1663585293742276,-0.07597714130244854,-0.06856406319541965,-0.013797545489586737,0.00616718575448561,-0.23825800992275306,-0.0563548309303898,-0.041095882276443334,-0.05803886339502427,-0.06170422253546396,-0.06349200619434207,-0.015075362435176078,-0.012585773404794205,-0.021021044413730428,-0.03786978722453344,-0.0024727615607541623,-0.18819190507644465,-0.1029126601929772,,-0.07786887408392026,-0.043001378245547325,-0.00046194607590218143
2021-03-25,0.06509429769356576,0.022292983681669182,-0.033457305083066435,0.22098209082662168,0.08387099583383954,0.05642856870378754,0.004878085089326281,0.008493421354329695,0.4879747605365379,0.044681916229098693,0.11351346823314125,0.05180714215208568,0.061224454257080056,0.07093948543380688,0.012755089628354201,0.04475855414432721,0.0067714286880509586,0.023749947547912664,0.030968976908506186,0.08101853299724206,0.0766173898876968,,0.1401868867336891,0.07152943330652557,0.0033912992445523137
2021-03-26,-0.002209422842013781,0.07219733925711937,-0.06538455542727804,-0.09139313618536399,0.012255948343147851,-0.0033681502078458684,0.010310635437331477,0.006025656675681111,-0.08437876008594544,-0.03608203112890935,-0.02678840796476301,0.07070369014033565,-0.041791051574421034,-0.019379796248831627,0.009950239314132713,0.02901788256416184,0.022068060237823286,-0.03506655654631074,0.011870845505209848,-0.023238971522191208,0.013464222207336358,,-0.08130083113103077,-0.009075155143115595,0.005950555144958018
2021-03-29,-0.03336299000321907,-0.01855673249234843,-0.13360320643062182,0.0029070433655686836,-0.07865168539325842,-0.05346731993665058,0.0014280230052545065,-0.0035723244336381605,0.0030428937856587135,-0.007065877002127367,0.011023573988065721,-0.021239005875813545,-0.03765696595712037,-0.006765861272130584,-0.0049504903750894015,-0.02290076732822046,-0.047440712057752465,0.003792694107088284,-0.016205918017462972,-0.07756650446225274,0.00709018751845276,,-0.03448272672759662,-0.010794473300824952,0.0006107010004174343
2021-03-30,0.03183521937008921,-0.03534297301811418,-0.004629625030505577,0.0038797245611089898,0.043372288976324704,0.04254581628254265,-0.0061462169896746265,0.002945362629271705,0.03712003580729167,0.056285824872766926,0.0393749475479126,0.06349038921839882,0.028634386681328883,-0.00690603804949886,0.0,-0.00787408839090902,-0.005924898051333564,-0.011320714202514041,0.01885877098129579,0.03445384993525464,0.06676131884051846,,0.027027000903734874,0.04415586324327026,-0.0019825721217478698
2021-03-31,0.03511115180121512,-0.00986275923011162,0.07906968852776401,-0.018269191091581,0.03182564196041912,0.011224768404182205,0.02520569822212289,-0.012269927283793971,-0.0388860388647149,0.03295598298770783,-0.0050806387805376685,-0.012235326359580637,-0.02090584885934012,0.03561640345909423,-0.00251888926730246,0.02265003522006772,0.023316102340374668,0.012771380026430138,5.104367104780927e-16,0.4313270974120183,0.0005133587842314879,,-0.04237284282951619,-0.005409948580962321,-0.0024476618538575583
2021-04-01,-0.03674325845855321,-0.03218884225571417,0.043668185465920085,-0.08504398088847787,-0.021973215926337362,-0.01725793862982504,0.011601704507167404,0.005922480949105737,-0.00987796677741193,-0.03867105670789113,0.0029611629483443304,-0.012827933601291735,0.001164170978369912,-0.03276539924643482,0.0,0.004405282179419004,-0.02855375384192805,-0.031249999999999944,0.012351555263910975,-0.09440558857600408,-0.04571707081559361,,-0.0517240900913955,-0.006661109257406143,0.008436806285712691
2021-04-05,-0.014297735187990535,-0.014059740404490276,-0.04958682652664714,0.050494975836159875,-0.037148972664109645,-0.05097788154417328,-0.0037924830767723013,-0.018211742088833152,0.09327483595463268,-0.023540763395224595,-0.007826100225033968,-0.020031394697481796,0.06285716465541295,-0.0026595719384628963,0.009975052261825004,-0.017467232541200462,-0.036720358217912294,-0.012738841509228011,0.006594503062449008,-0.023038598870673586,-0.030340392561885917,,-0.044642814378046,-0.00940308875082228,0.010306157480731923
2021-04-06,-0.011889545153625695,0.012969543840014924,0.025423806722535226,-0.019230751596257617,0.02997763153728766,0.044557805542171564,0.0028322048950443885,-0.00747126397244104,-0.0038335224238941045,0.0019122227257153594,0.008437617821928563,0.02252174458890781,-0.015334100938434318,0.016021410689352488,-0.004975119657066417,-0.013289024264411245,0.0,0.031168864142897483,-0.0070060541615747434,-0.011612922914566417,0.03013129316954074,,-0.0331753254611509,-0.005785177379476457,-0.0034539080971264786
2021-04-07,-0.004347842672596962,-0.00528638040529551,-0.024590139906754887,-0.021847002981297926,-0.005696720530460085,-0.040052506566765074,0.010821412404333519,-0.012410248723234978,-0.028654076874914745,-0.02333337597798399,0.002318893653759058,-0.022362732847597752,-0.05714285425948803,-0.03416560109332931,0.004962774165082336,0.0022395860476919047,-0.07607996697372452,-0.026381914213640962,-0.005137814625667047,-0.021447700615810368,-0.06120907452083031,,-0.024390221209414906,-0.01074825230019237,0.0013587555885833595
2021-04-08,0.009051684377878134,-0.001327463988456497,0.029288673711420146,-0.021978048151691913,0.012699509263992059,0.0048176634401232,0.00036004295975457744,-0.0025149230143124385,-0.08403276288820942,0.009477668168352436,-0.004337811392022451,0.016061677634633984,0.050055597410673384,0.20408170017685792,-0.004901956201103786,0.0022472425416770877,-0.02896552250303108,0.007731951161061559,0.014554055605393176,-0.043272504731134157,0.028708183458754075,,0.014056223577742723,-0.009631471956423141,0.0006090273346753967
2021-04-09,0.02472301166620944,0.007975201932194234,0.004016060411629196,-0.018750031044084587,0.035698808301492295,0.013148826059900367,-0.0004831028267274266,0.003041165744894773,-0.06682378633954396,-0.0011065700435063575,-0.017008740243715334,0.02634660822308329,-0.020386221738699778,-0.031839565880230195,0.012254948938686637,-0.040495005224826124,-0.025000027247837866,-0.014066512928353911,0.0,0.025234346384828545,-0.005997380740224008,,-0.004975119657065866,0.0038379594737637497,0.0068493850614822615
2021-04-12,-0.04812399197171136,-0.02549450214092554,-0.06557380413054298,-0.08686437831291975,0.0025423502107012547,-0.0737023940789562,-0.04240794334723471,-0.0022260808200304737,-0.10764660177571767,0.023742114586405155,-0.001186618707022626,-0.01820263831444036,-0.006600706117658019,-0.032178187438079035,-0.009732350499663936,-0.03259601024417176,0.0,-0.025940312357404894,0.01639346019747659,-0.08303761984552198,-0.02160167846683754,,-0.05391655579980188,-0.01377527770684649,0.005137448418295551
2021-04-13,0.09616211689867256,0.042176886047809364,0.013392844313413766,0.02078525500546876,-0.008739117179384812,-0.0033370468994903726,0.006526977336666122,0.003160046119917785,-0.006272902163934339,0.06962255404420206,0.009886099634450045,-0.010059756495674347,0.003307683313664019,0.009043950094492617,0.012254948938686637,0.03961583754243725,0.05003681365274228,0.023968019021675207,0.009563340519025113,-0.02122818361477572,0.026680896803990002,,0.07456142386085034,0.017132513775390882,-0.0009038499710189842
2021-04-14,-0.06508874136887163,-0.023266052268216833,-0.008888880411784051,0.03888893127441406,-0.029509522037923286,-0.01803458850725939,-0.016649902946801208,0.006837562422088472,0.15992192159765237,-0.0499157014778237,0.011326410633579729,0.00429928167312949,-0.005524882837687902,-0.05717913796807748,0.0,-0.00574714848632692,-0.056485384309464114,0.0013192914224920507,0.02188087666291396,-0.069381603349454,-0.0563344152500766,,-0.06347559574406722,-0.025272326990187183,0.0006038545086173112
2021-04-15,-0.035818434075526054,0.01155556572808164,0.06363630156871856,0.0020242412811436678,-0.007966479287993712,-0.0783373683437765,0.033491066379817136,0.00012974622785844354,-0.04024538379505403,-0.005719284268107877,-0.0002926052697974649,0.012667615181914548,-0.03626372635961988,-0.02906212180184475,0.002427240087284267,0.00693646500147404,-0.07490907148881379,0.005305034755357818,-0.007236537448904627,-0.08541494592874019,-0.036736915006340826,-0.06857147216796874,-0.06167400302697071,-0.02295807799211833,-0.007676130606410408
2021-04-16,-0.01706042373509248,-0.019068665737267728,-0.03797464916251679,-0.06700000762939454,0.021766974914173533,0.009943858968014524,-0.013805540020981293,-0.010534426174234814,-0.008397420247396198,0.015274829492749411,-0.04286561480631157,0.02819644320604801,0.0011507743802899983,0.19836950201421583,0.007228851152239535,0.002304090251866741,-0.013481370414148298,-0.001333363850911433,-0.010796211248775299,0.007305929232835137,0.04035749729897671,-0.06153846153846154,0.029161590072285297,-0.0013598721678657294,-0.000150975641214525
2021-04-19,-0.009480771471299164,-0.002266511254351299,0.11312216999309123,0.01898737488053921,-0.032230999166483185,-0.04790169821136124,-0.012419294742201608,-0.003624579667273605,-0.043248008164073724,-0.006906574307591074,-0.008934101161637852,0.019582921254829733,-0.00346817737505157,0.005197525086244576,0.0,-0.0022778479154449112,-0.008057971718368981,0.012145769830119807,-0.00638974854511375,-0.027777794947839437,0.0,-0.01899998982747396,0.14634147050620408,-0.019116981766978968,-0.010097937970663776
2021-04-20,-0.008196648694508398,-0.013654949769533527,-0.052208881101612564,-0.043298977788924733,-0.024496997302678392,0.020924589836495196,-0.0191784590152266,-0.020469357982943186,-0.03417814445724498,0.002188407573831638,0.019496822225146444,-0.008913499601481462,-0.04423749798496059,-0.08395323854019925,0.004842610259641883,-0.017045519199251603,-0.02188010165518894,-0.035999997456868424,-0.018527078077964818,-0.050274155224536154,-0.006456762862314155,0.0018321220631948513,-0.18252424173052115,-0.030922911720974517,-0.007486598726001913
